cid,smiles
6918289,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC
6918296,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C
5353627,CC(C)N1C2=CC=CC=C2C(=C1/C=C/C(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
6918305,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@](C4)(C)O)C)C
4260,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C
5353636,C1COC(=O)N1/N=C\C2=CC=C(O2)[N+](=O)[O-]
77991,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
77992,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
77993,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N
5353646,C1=CC(=C(C(=C1)Cl)/C=N\N=C(N)N)Cl
77999,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
127151,CCOC1=CC=CC=C1O[C@@H]([C@H]2CNCCO2)C3=CC=CC=C3
610479,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O
5484727,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O
5361848,CO/N=C(\C1=CSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O
53465279,C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O
28864,CCN(CC)C(=O)N[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
9818306,CC(=O)OC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C
61635,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3]
5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
61686,[O-]S(=O)(=O)[O-].[Cr+2]
708857,CN1CCCN=C1/C=C/C2=CC=CS2
5361919,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)O
3010818,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
446727,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O
12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
135565596,COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5
9883933,CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(=O)O
54767916,CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)NC2=CC=C(C=C2)[C@@H]3CC[C@H](N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(C=C5)NC(=O)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC
25145656,CNC(=O)C1=C(C=C(C=C1)C2=NN3C(=CN=C3N=C2)CC4=CC5=C(C=C4)N=CC=C5)F
4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
6918456,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
6918462,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)N5C)C
94532,CCN(C)[C@@H](C)[C@@H](C1=CC=CC=C1)O
4421,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
12620,CCCCCCCCCCCCCCCCCCCCCCO
6918483,C[C@@H]1CC[C@H]2[C@H](C(O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)O)C
4436,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
6918485,C[C@@H](C1=NC(=CS1)C2=CC=C(C=C2)C#N)[C@](CN3C=NC=N3)(C4=C(C=CC(=C4)F)F)O
6918486,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
20824,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
4440,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
6918493,CC1=CC(=NC(=N1)O[C@H](C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C
4449,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
5353830,C1C(=O)NC(=O)N1/N=C\C2=CC=C(O2)[N+](=O)[O-]
4456,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
135565674,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4
4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4
11432307,CCC1=C(C=CC(=C1)/C(=N\OCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O
4472,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2
4474,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC
4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O
4485,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
6918537,C1C[C@H](N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N
4493,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
4494,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C
4495,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2
119182,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N
4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC
86418,C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl
4499,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
6918554,CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
4507,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
4506,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3
6918558,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2
4510,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
4513,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C
126456229,CC[C@H](C)[C@@H](C(=N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=N[C@@H]([C@@H](C)O)C(=N[C@@H](CC(=N)O)C(=N[C@@H](C(C)C)C(=NCC(=N[C@@H](CO)C(=N[C@@H](CC(=N)O)C(=N[C@@H]([C@@H](C)O)C(=N[C@@H](CC3=CC=C(C=C3)O)C(=N)O)O)O)O)O)O)O)O)O)O)N=C([C@@H]4CCCN4C(=O)CN=C([C@H](CC5=CC=CC=C5)N=C([C@H](CC(=N)O)N=C([C@H](CC(=N)O)N=C([C@H](CO)N=C([C@H](CO)N=C([C@H](CC6=CN=CN6)N=C([C@H](C(C)C)N=C([C@H](CC(C)C)N=C([C@H](CC7=CC=CC=C7)N=C([C@H](CC(=N)O)N=C([C@H](C)N=C([C@H](CC(C)C)N=C([C@H](CCCNC(=N)N)N=C([C@H](CCC(=N)O)N=C([C@H]([C@@H](C)O)N=C([C@H](C)N=C([C@@H]8CSSC[C@@H](C(=N[C@H](C(=N[C@H](C(=N[C@H](C(=N[C@H](C(=N8)O)[C@@H](C)O)O)C)O)[C@@H](C)O)O)CC(=N)O)O)N=C([C@H](CCCCN)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
4528,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
135401907,C1=NNC2=C1C(=O)NC=N2
4539,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
4542,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
11243969,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N
9941444,C1[C@H](CN2[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN
5362119,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O
86472,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C)C
5362124,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O
53708,CC1=C(NC(=O)N1)C(=O)C2=CC=C(C=C2)SC
6918606,C[C@@H](C1=NC(=CS1)C2=CC=C(C=C2)C#N)[C@](CN3C=[N+](C=N3)C(C)OC(=O)N(C)C4=C(C=CC=N4)COC(=O)CNC)(C5=C(C=CC(=C5)F)F)O
5362129,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O
54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
154735061,CC[C@@H]1[C@H](C2=CC3=NC(=C(C3=C(C)[O-])C)C=C4[C@H]([C@@H](C(=N4)C(=C5C(=C(C(=N5)C=C1N2)C)C(=NCCS(=O)(=O)O)[O-])CC(=O)OC)CCC(=O)O)C)C.[Pd+2]
10482134,C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3
4567,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
9966051,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
6918638,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO
4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
4595,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C
4601,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
4612,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO
4614,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
4616,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O
446987,C[C@H]1[C@H](O1)P(=O)(O)O
4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2
4622,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
37393,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O
4631,CC(C)NCC(COC1=CC=CC=C1OCC=C)O
4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O
4633,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N
4634,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
4636,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
2724385,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
4641,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
4642,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O
9867812,CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=N[C@H]2CCC(=O)OC)C4=CC=CC=N4
4649,C1=CC(=C(C=C1N)O)C(=O)O
9835049,C1C[C@H](N2C[C@@H]1N(C2=O)OS(=O)(=O)O)C(=O)N
42611257,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F
135565884,C=CC(=O)N1CCC(CC1)[C@@H]2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N
4674,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O
447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
4679,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
4684,C1=CC(=CC=C1O)Cl
4688,CN(CC#C)CC1=CC=CC=C1
53629521,C1=CC=C(C(=C1)C(=O)[O-])[O-].[OH-].[Bi+3]
3011155,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
6435415,CC1(C[C@@H]1C(=O)N/C(=C\CCCCSC[C@@H](C(=O)O)N)/C(=O)O)C
37464,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O
3002977,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C
5280360,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O
5280363,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O
71602803,CC(C)N1C(=CC=N1)C2=C(C=CC=N2)COC3=CC=CC(=C3C=O)O
21109,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
70693500,C[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)N
4735,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
4736,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O
4737,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
119432,[13NH3]
4746,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
4747,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N
4748,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
54686350,C[N+](C)(C)CCO.C1=CC=C(C(=C1)C(=O)O)[O-]
29327,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
4753,C1=CC=C(C=C1)CC(=O)NC(=O)N
6714002,CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC
4756,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
9949848,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@]3(C)C(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
4760,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
4762,CC1C(OCCN1)C2=CC=CC=C2
4763,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
4761,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
4768,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
4771,CC(C)(CC1=CC=CC=C1)N
37542,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N
44462760,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
4781,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
4786,CC(C(C1=CC=CC=C1)O)N
25137844,CC1O[C@]2(CN3CCC2CC3)CS1
6918837,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO
5493444,CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N
5280453,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
56840904,C1=CC(=CC(=C1)[123I])CN=C(N)N.C1=CC(=CC(=C1)[123I])CN=C(N)N.OS(=O)(=O)O
4810,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
62156,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CC=C3)C(=O)OC
4823,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC
4826,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1
4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
4837,C1CNCCN1
176870,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
5280489,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C
4845,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O
4848,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
21233,C[N+]1(CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C
4849,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3
54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O
275196,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
3003141,C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl
4870,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F
60150535,CCOC1=NC=C(C2=C1[C@@H](C(=C(N2)C)C(=O)N)C3=C(C=C(C=C3)C#N)OC)C
5362440,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5
5378825,C1C(=O)NC(=O)N1/N=C\C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
71496458,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
4873,[Cl-].[K+]
119570,CCCN[C@H]1CCC2=C(C1)SC(=N2)N
4883,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
4884,C[N+]1=CC=CC=C1C=NO
4890,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4
4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
3085092,CC[C@H]([C@H]1CC[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)O
4906,CCCNC(C)C(=O)NC1=CC=CC=C1C
4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
4914,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
4915,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
13109,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
119607,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
4919,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
4923,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl
21307,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2
4926,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
4927,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
4932,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
4934,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
21319,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
4935,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N
4940,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C
4942,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C
5288783,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C
4943,CC(C)C1=C(C(=CC=C1)C(C)C)O
13136,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2]
4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
77050711,C1=CC(=CC=C1C2=CN=C(C=C2)C([C@](CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OCC(F)(F)F
37720,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O
46199646,CC(C)(CO)C1=CC2=CC(=C(C=C2N1C[C@H](CO)O)F)NC(=O)C3(CC3)C4=CC5=C(C=C4)OC(O5)(F)F
24965990,C[C@@H]1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
4969,CC(CC1=CC2=C(C=C1)OCO2)NCC(C3=CC(=C(C=C3)O)O)O
4976,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
439153,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O
145994608,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.OP(=O)(O)OP(=O)(O)O.OP(=O)(O)OP(=O)(O)O.OP(=O)([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
5288826,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O
